GEO.id,Id
HC03_MOE_VC58,Foreign born; Born in Eastern Asia; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Graduate or professional degree
HC04_EST_VC58,Foreign born; Born in South Central Asia; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Graduate or professional degree
HC04_MOE_VC58,Foreign born; Born in South Central Asia; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Graduate or professional degree
HC05_EST_VC58,Foreign born; Born in South Eastern Asia; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Graduate or professional degree
HC05_MOE_VC58,Foreign born; Born in South Eastern Asia; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Graduate or professional degree
HC06_EST_VC58,Foreign born; Born in Western Asia; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Graduate or professional degree
HC06_MOE_VC58,Foreign born; Born in Western Asia; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over - Graduate or professional degree
HC01_EST_VC60,Total; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC01_MOE_VC60,Total; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC02_EST_VC60,Foreign born; Born in Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC02_MOE_VC60,Foreign born; Born in Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC03_EST_VC60,Foreign born; Born in Eastern Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC03_MOE_VC60,Foreign born; Born in Eastern Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC04_EST_VC60,Foreign born; Born in South Central Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC04_MOE_VC60,Foreign born; Born in South Central Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC05_EST_VC60,Foreign born; Born in South Eastern Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC05_MOE_VC60,Foreign born; Born in South Eastern Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC06_EST_VC60,Foreign born; Born in Western Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC06_MOE_VC60,Foreign born; Born in Western Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC01_EST_VC61,Total; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC01_MOE_VC61,Total; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC02_EST_VC61,Foreign born; Born in Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC02_MOE_VC61,Foreign born; Born in Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC03_EST_VC61,Foreign born; Born in Eastern Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC03_MOE_VC61,Foreign born; Born in Eastern Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC04_EST_VC61,Foreign born; Born in South Central Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC04_MOE_VC61,Foreign born; Born in South Central Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC05_EST_VC61,Foreign born; Born in South Eastern Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC05_MOE_VC61,Foreign born; Born in South Eastern Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC06_EST_VC61,Foreign born; Born in Western Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC06_MOE_VC61,Foreign born; Born in Western Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - English only
HC01_EST_VC62,Total; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC01_MOE_VC62,Total; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC02_EST_VC62,Foreign born; Born in Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC02_MOE_VC62,Foreign born; Born in Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC03_EST_VC62,Foreign born; Born in Eastern Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC03_MOE_VC62,Foreign born; Born in Eastern Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC04_EST_VC62,Foreign born; Born in South Central Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC04_MOE_VC62,Foreign born; Born in South Central Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC05_EST_VC62,Foreign born; Born in South Eastern Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC05_MOE_VC62,Foreign born; Born in South Eastern Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC06_EST_VC62,Foreign born; Born in Western Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC06_MOE_VC62,Foreign born; Born in Western Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English
HC01_EST_VC63,"Total; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC01_MOE_VC63,"Total; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC02_EST_VC63,"Foreign born; Born in Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC02_MOE_VC63,"Foreign born; Born in Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC03_EST_VC63,"Foreign born; Born in Eastern Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC03_MOE_VC63,"Foreign born; Born in Eastern Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC04_EST_VC63,"Foreign born; Born in South Central Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC04_MOE_VC63,"Foreign born; Born in South Central Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC05_EST_VC63,"Foreign born; Born in South Eastern Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC05_MOE_VC63,"Foreign born; Born in South Eastern Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC06_EST_VC63,"Foreign born; Born in Western Asia; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC06_MOE_VC63,"Foreign born; Born in Western Asia; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over - Language other than English - Speak English less than ""very well"""
HC01_EST_VC65,Total; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC01_MOE_VC65,Total; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC02_EST_VC65,Foreign born; Born in Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC02_MOE_VC65,Foreign born; Born in Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC03_EST_VC65,Foreign born; Born in Eastern Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC03_MOE_VC65,Foreign born; Born in Eastern Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC04_EST_VC65,Foreign born; Born in South Central Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC04_MOE_VC65,Foreign born; Born in South Central Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC05_EST_VC65,Foreign born; Born in South Eastern Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC05_MOE_VC65,Foreign born; Born in South Eastern Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC06_EST_VC65,Foreign born; Born in Western Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC06_MOE_VC65,Foreign born; Born in Western Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC01_EST_VC66,Total; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC01_MOE_VC66,Total; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC02_EST_VC66,Foreign born; Born in Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC02_MOE_VC66,Foreign born; Born in Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC03_EST_VC66,Foreign born; Born in Eastern Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC03_MOE_VC66,Foreign born; Born in Eastern Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC04_EST_VC66,Foreign born; Born in South Central Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC04_MOE_VC66,Foreign born; Born in South Central Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC05_EST_VC66,Foreign born; Born in South Eastern Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC05_MOE_VC66,Foreign born; Born in South Eastern Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC06_EST_VC66,Foreign born; Born in Western Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC06_MOE_VC66,Foreign born; Born in Western Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force
HC01_EST_VC67,Total; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC01_MOE_VC67,Total; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC02_EST_VC67,Foreign born; Born in Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC02_MOE_VC67,Foreign born; Born in Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC03_EST_VC67,Foreign born; Born in Eastern Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC03_MOE_VC67,Foreign born; Born in Eastern Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC04_EST_VC67,Foreign born; Born in South Central Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC04_MOE_VC67,Foreign born; Born in South Central Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC05_EST_VC67,Foreign born; Born in South Eastern Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC05_MOE_VC67,Foreign born; Born in South Eastern Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC06_EST_VC67,Foreign born; Born in Western Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC06_MOE_VC67,Foreign born; Born in Western Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force
HC01_EST_VC68,Total; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Employed
HC01_MOE_VC68,Total; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Employed
HC02_EST_VC68,Foreign born; Born in Asia; Estimate; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Employed
HC02_MOE_VC68,Foreign born; Born in Asia; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over - In labor force - Civilian labor force - Employed
